Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.55	3.621
49.55	3.621
49.55	3.623
49.55	3.621
49.55	3.623
49.55	3.623
49.55	3.621
49.55	3.621
49.55	3.621
49.54	3.621
49.55	3.62
49.55	3.62
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.62
49.54	3.62
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.54	3.621
49.53	3.621
49.53	3.621
49.53	3.621
49.53	3.621
49.53	3.621
49.53	3.621
49.53	3.623
49.53	3.623
49.53	3.623
49.53	3.623
49.53	3.621
49.53	3.623
49.53	3.623
49.53	3.623
49.52	3.623
49.52	3.623
49.52	3.623
49.52	3.623
49.52	3.623
49.52	3.623
49.52	3.623
49.52	3.623
49.52	3.623
49.52	3.623
49.51	3.621
49.52	3.621
49.51	3.621
49.51	3.623
49.51	3.623
49.51	3.623
49.51	3.623
49.51	3.623
49.51	3.623
49.51	3.623
49.51	3.623
49.51	3.623
49.51	3.623
49.51	3.623
49.51	3.621
49.51	3.621
49.51	3.621
49.51	3.623
49.51	3.621
49.5	3.621
49.5	3.621
49.5	3.623
49.5	3.621
49.5	3.621
49.5	3.623
49.5	3.623
49.5	3.623
49.5	3.623
49.49	3.623
49.5	3.623
49.5	3.623
49.5	3.623
49.5	3.623
49.5	3.623
49.49	3.623
49.49	3.623
49.49	3.624
49.49	3.624
49.49	3.624
49.49	3.624
49.49	3.624
49.49	3.624
49.49	3.624
49.49	3.624
49.49	3.624
49.49	3.624
49.49	3.624
49.48	3.624
49.48	3.624
49.49	3.624
49.49	3.624
49.48	3.624
49.48	3.624
49.48	3.624
49.48	3.624
49.48	3.624
49.48	3.624
49.48	3.623
49.48	3.623
49.48	3.623
49.48	3.623
49.47	3.623
49.48	3.623
49.48	3.624
49.47	3.624
49.48	3.624
49.47	3.624
49.47	3.624
49.47	3.624
49.47	3.624
49.47	3.624
49.47	3.624
49.47	3.624
49.47	3.624
49.47	3.624
49.47	3.624
49.47	3.624
49.46	3.624
49.46	3.624
49.46	3.624
49.46	3.624
49.46	3.624
49.46	3.625
49.46	3.624
49.46	3.624
49.46	3.624
49.46	3.624
49.45	3.624
49.45	3.624
49.46	3.624
49.45	3.624
49.45	3.624
49.46	3.624
49.45	3.624
49.45	3.624
49.45	3.624
49.45	3.625
49.45	3.624
49.45	3.624
49.45	3.624
49.45	3.624
49.45	3.624
49.45	3.624
49.45	3.624
49.45	3.624
49.45	3.624
49.45	3.624
49.44	3.624
49.44	3.624
49.44	3.624
49.44	3.624
49.44	3.624
49.44	3.624
49.44	3.624
49.44	3.624
49.44	3.624
49.44	3.624
49.44	3.625
49.44	3.625
49.44	3.625
49.43	3.626
49.44	3.625
49.44	3.625
49.44	3.625
49.44	3.625
49.44	3.625
49.44	3.625
49.43	3.625
49.43	3.626
49.43	3.626
49.43	3.625
49.43	3.625
49.43	3.626
49.43	3.626
49.43	3.625
49.43	3.625
49.43	3.625
49.43	3.625
49.43	3.625
49.43	3.625
49.42	3.625
49.42	3.625
49.42	3.624
49.42	3.624
49.42	3.624
49.42	3.624
49.42	3.624
49.42	3.625
49.42	3.625
49.42	3.625
49.42	3.625
49.42	3.625
49.42	3.625
49.42	3.625
49.42	3.625
49.42	3.626
49.42	3.626
49.42	3.626
49.41	3.626
49.41	3.626
49.41	3.626
49.41	3.626
49.41	3.626
49.41	3.626
49.41	3.626
49.41	3.625
49.41	3.625
49.41	3.625
49.41	3.625
49.41	3.625
49.41	3.625
49.41	3.625
49.4	3.625
49.41	3.625
49.4	3.625
49.41	3.625
49.41	3.625
49.4	3.625
49.4	3.625
49.4	3.625
49.4	3.625
49.4	3.625
49.4	3.625
49.4	3.626
49.4	3.626
49.4	3.626
49.4	3.626
49.4	3.626
49.4	3.625
49.39	3.625
49.39	3.625
49.4	3.625
49.39	3.626
49.39	3.625
49.39	3.625
49.39	3.626
49.39	3.626
49.39	3.626
49.39	3.626
49.38	3.626
49.39	3.626
49.39	3.626
49.39	3.625
49.39	3.626
49.39	3.626
49.39	3.626
49.38	3.626
49.39	3.626
49.38	3.626
49.39	3.628
49.38	3.628
49.38	3.628
49.38	3.628
49.38	3.628
49.38	3.628
49.38	3.628
49.39	3.628
49.39	3.628
49.38	3.628
49.39	3.628
49.38	3.628
49.38	3.626
49.38	3.626
49.38	3.628
49.38	3.628
49.38	3.628
49.38	3.628
49.38	3.628
49.38	3.628
49.37	3.628
49.38	3.628
49.37	3.626
49.37	3.626
49.37	3.626
49.37	3.626
49.37	3.626
49.37	3.626
49.37	3.628
49.37	3.626
49.37	3.628
49.37	3.628
49.37	3.628
49.37	3.628
49.37	3.628
49.37	3.628
49.37	3.629
49.37	3.628
49.37	3.628
49.37	3.626
49.37	3.628
49.37	3.626
49.37	3.626
49.36	3.626
49.36	3.626
49.36	3.626
49.36	3.628
49.36	3.626
49.36	3.626
49.36	3.626
49.36	3.628
49.36	3.628
49.36	3.628
49.36	3.628
49.36	3.628
49.35	3.628
49.36	3.628
49.36	3.628
49.35	3.628
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.628
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.629
49.35	3.628
49.35	3.628
49.35	3.628
49.34	3.629
49.34	3.629
49.34	3.628
49.34	3.629
49.34	3.629
49.34	3.628
49.34	3.628
49.34	3.629
49.34	3.629
49.34	3.629
49.34	3.63
49.34	3.63
49.34	3.63
49.34	3.63
49.34	3.63
49.34	3.629
49.34	3.629
49.34	3.629
49.34	3.629
49.33	3.628
49.33	3.628
49.34	3.628
49.34	3.629
49.33	3.628
49.33	3.628
49.33	3.629
49.33	3.629
49.33	3.629
49.33	3.629
49.33	3.629
49.33	3.629
49.33	3.629
49.33	3.629
49.33	3.63
49.33	3.63
49.33	3.63
49.32	3.63
49.32	3.63
49.32	3.63
49.32	3.63
49.32	3.629
49.32	3.629
49.32	3.629
49.32	3.629
49.32	3.63
49.32	3.629
49.32	3.629
49.32	3.629
49.32	3.63
49.32	3.63
49.32	3.629
49.32	3.629
49.32	3.63
49.32	3.63
49.32	3.629
49.32	3.629
49.31	3.629
49.31	3.629
49.31	3.628
49.31	3.629
49.31	3.629
49.31	3.629
49.31	3.629
49.31	3.629
49.31	3.629
49.31	3.629
49.31	3.629
49.31	3.629
49.31	3.629
49.31	3.63
49.3	3.629
49.3	3.629
49.31	3.63
49.3	3.629
49.3	3.629
49.3	3.629
49.3	3.629
49.3	3.629
49.3	3.629
49.29	3.629
49.3	3.629
49.3	3.629
49.3	3.629
49.3	3.629
49.3	3.629
49.29	3.629
49.29	3.629
49.29	3.63
49.29	3.63
49.29	3.63
49.29	3.63
49.29	3.63
49.29	3.63
49.28	3.629
49.29	3.629
49.28	3.629
49.28	3.629
49.28	3.629
49.28	3.629
49.28	3.63
49.28	3.63
49.28	3.629
49.28	3.629
49.28	3.629
49.28	3.629
49.28	3.629
49.28	3.629
49.28	3.629
49.28	3.629
49.27	3.629
49.27	3.629
49.27	3.63
49.27	3.629
49.27	3.629
49.27	3.63
49.27	3.63
49.27	3.63
49.27	3.63
49.27	3.63
49.27	3.63
49.27	3.629
49.27	3.63
49.27	3.63
49.26	3.629
49.26	3.63
49.26	3.63
49.26	3.63
49.26	3.63
49.26	3.63
49.26	3.63
49.26	3.63
49.26	3.63
49.26	3.63
49.26	3.63
49.26	3.63
49.26	3.631
49.26	3.63
49.26	3.63
49.26	3.63
49.25	3.629
49.25	3.629
49.25	3.629
49.25	3.629
49.25	3.629
49.25	3.629
49.25	3.629
49.24	3.629
49.24	3.63
49.24	3.63
49.24	3.63
49.24	3.63
49.24	3.631
49.24	3.63
49.24	3.63
49.24	3.63
49.24	3.63
49.24	3.631
49.24	3.631
49.24	3.631
49.24	3.631
49.24	3.631
49.24	3.63
49.23	3.63
49.23	3.63
49.23	3.63
49.23	3.63
49.23	3.63
49.23	3.63
49.23	3.629
49.23	3.629
49.23	3.629
49.23	3.63
49.23	3.63
49.23	3.63
49.22	3.631
49.23	3.631
49.23	3.631
49.22	3.631
49.22	3.632
49.22	3.632
49.22	3.632
49.22	3.632
49.22	3.631
49.22	3.631
49.22	3.631
49.22	3.632
49.22	3.631
49.22	3.631
49.22	3.631
49.22	3.631
49.22	3.631
49.22	3.631
49.22	3.63
49.21	3.63
49.21	3.63
49.21	3.63
49.21	3.63
49.22	3.63
49.21	3.631
49.21	3.63
49.21	3.631
49.21	3.631
49.21	3.63
49.21	3.63
49.21	3.631
49.21	3.631
49.21	3.631
49.21	3.631
49.21	3.631
49.21	3.631
49.21	3.631
49.21	3.631
49.21	3.631
49.21	3.631
49.21	3.632
49.2	3.631
49.21	3.631
49.21	3.631
49.21	3.631
49.2	3.631
49.2	3.631
49.2	3.632
49.2	3.632
49.2	3.632
49.2	3.632
49.2	3.632
49.2	3.631
49.2	3.631
49.2	3.631
49.2	3.631
49.2	3.631
