Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.59	3.338
49.59	3.339
49.59	3.338
49.59	3.338
49.59	3.338
49.59	3.338
49.59	3.338
49.59	3.338
49.59	3.338
49.59	3.338
49.59	3.338
49.59	3.338
49.59	3.338
49.59	3.338
49.58	3.337
49.58	3.338
49.58	3.338
49.58	3.338
49.58	3.338
49.58	3.338
49.58	3.338
49.57	3.338
49.58	3.337
49.58	3.337
49.57	3.338
49.57	3.338
49.57	3.338
49.57	3.338
49.57	3.339
49.58	3.339
49.57	3.339
49.57	3.339
49.57	3.339
49.57	3.339
49.57	3.339
49.57	3.339
49.57	3.339
49.57	3.339
49.57	3.338
49.56	3.339
49.57	3.339
49.57	3.339
49.57	3.339
49.57	3.338
49.57	3.338
49.57	3.338
49.56	3.338
49.56	3.338
49.56	3.338
49.56	3.338
49.56	3.338
49.56	3.337
49.56	3.338
49.56	3.338
49.56	3.338
49.56	3.338
49.55	3.338
49.55	3.338
49.55	3.339
49.55	3.339
49.55	3.339
49.55	3.339
49.55	3.339
49.55	3.339
49.55	3.341
49.55	3.339
49.55	3.341
49.55	3.341
49.55	3.341
49.55	3.339
49.55	3.339
49.55	3.341
49.55	3.339
49.55	3.339
49.54	3.339
49.54	3.339
49.54	3.339
49.54	3.339
49.54	3.341
49.54	3.339
49.54	3.341
49.54	3.341
49.54	3.341
49.53	3.341
49.54	3.341
49.54	3.341
49.54	3.341
49.53	3.341
49.53	3.339
49.53	3.341
49.53	3.339
49.53	3.339
49.53	3.341
49.53	3.342
49.53	3.341
49.52	3.342
49.52	3.342
49.52	3.342
49.52	3.342
49.53	3.339
49.53	3.341
49.52	3.341
49.52	3.341
49.52	3.341
49.52	3.341
49.51	3.339
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.341
49.51	3.339
49.51	3.339
49.51	3.341
49.5	3.342
49.5	3.341
49.5	3.341
49.51	3.341
49.51	3.341
49.5	3.341
49.5	3.341
49.5	3.341
49.49	3.341
49.5	3.341
49.49	3.342
49.5	3.341
49.5	3.342
49.5	3.342
49.5	3.341
49.49	3.341
49.49	3.341
49.49	3.341
49.49	3.341
49.49	3.342
49.49	3.342
49.48	3.342
49.49	3.342
49.48	3.342
49.49	3.342
49.49	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.48	3.342
49.47	3.342
49.47	3.342
49.47	3.342
49.47	3.342
49.47	3.341
49.47	3.341
49.47	3.341
49.47	3.342
49.47	3.342
49.47	3.342
49.47	3.342
49.47	3.342
49.47	3.343
49.47	3.343
49.47	3.343
49.46	3.342
49.47	3.343
49.47	3.343
49.47	3.343
49.46	3.343
49.46	3.343
49.46	3.343
49.46	3.343
49.46	3.343
49.46	3.343
49.46	3.343
49.46	3.343
49.46	3.343
49.47	3.343
49.46	3.344
49.46	3.344
49.46	3.344
49.46	3.344
49.46	3.344
49.46	3.344
49.46	3.344
49.46	3.344
49.46	3.343
49.46	3.343
49.46	3.343
49.46	3.343
49.45	3.343
49.46	3.343
49.45	3.343
49.45	3.342
